DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
,08-00,11.3,106,0.98,2033.157448159881,0,2,80,91,,,,,,,,
,09-00,11.2,108,0.98,2053.1868836986073,0,2,80,91,,,,,,,,
,10-00,11.3,104,0.98,1994.7959868738455,0,2,78,93,,,,,,,,
,11-00,11.3,104,0.98,1994.7959868738455,0,2,78,93,,,,,,,,
,12-00,11.3,95,0.98,1822.1694110866858,0,2,78,93,,,,,,,,
,13-00,11.3,90,0.98,1726.265757871597,0,2,78,93,,,,,,,,
,14-00,11.4,84,0.98,1625.4396162613978,0,2,78,93,,,,,,,,
,15-00,11.5,85,0.98,1659.218071110606,0,2,78,93,,,,,,,,
,16-00,11.5,83,0.98,1620.1776459080033,0,2,77,93,,,,,,,,
,17-00,11.6,82,0.98,1614.5761935963255,0,2,77,93,,,,,,,,
,18-00,11.6,79,0.98,1555.5063328549966,0,2,77,93,,,,,,,,
,19-00,11.6,56,0.98,1102.6374005048076,0,2,82,78,,,,,,,,
,20-00,11.6,54,0.98,1063.2574933439216,0,2,82,78,,,,,,,,
,21-00,11.6,52,0.98,1023.8775861830356,0,2,82,78,,,,,,,,
,22-00,11.7,46,0.98,913.5459497408982,0,2,76,95,,,,,,,,
,23-00,11.7,44,0.98,873.8265606217287,0,2,76,95,,,,,,,,
,24-00,11.7,41,0.98,814.2474769429745,0,2,76,95,,,,,,,,
2021-06-27,01-00,11.7,40,0.97,786.2817846039674,1,2,82,93,,,,,,,,
,02-00,11.7,40,0.97,786.2817846039674,1,2,82,93,,,,,,,,
,03-00,11.7,39,0.97,766.6247399888681,1,2,82,93,,,,,,,,
,04-00,11.7,39,0.97,766.6247399888681,1,2,86,78,,,,,,,,
,05-00,11.7,38,0.97,746.967695373769,1,2,86,78,,,,,,,,
,06-00,11.5,77,0.97,1487.7190603991735,1,2,86,78,,,,,,,,
,07-00,11.3,96,0.97,1822.5608545691964,1,2,90,71,,,,,,,,
,08-00,11.3,98,0.97,1860.5308723727214,1,2,90,71,,,,,,,,
,09-00,11.3,100,0.97,1898.5008901762462,1,2,90,71,,,,,,,,
,10-00,11.3,102,0.97,1936.4709079797713,1,2,87,74,,,,,,,,
,11-00,11.3,106,0.97,2012.4109435868208,1,2,87,74,,,,,,,,
,12-00,11.3,108,0.97,2050.380961390346,1,2,87,74,,,,,,,,
,13-00,11.3,98,0.97,1860.5308723727214,1,2,81,83,,,,,,,,
,14-00,11.3,103,0.97,1955.4559168815335,1,2,81,83,,,,,,,,
,15-00,11.3,105,0.97,1993.4259346850588,1,2,81,83,,,,,,,,
,16-00,11.4,95,0.97,1819.5366938591812,1,2,79,80,,,,,,,,
,17-00,11.5,75,0.97,1449.0770068823117,1,2,79,80,,,,,,,,
,18-00,11.6,73,0.97,1422.6996051338451,1,2,79,80,,,,,,,,
,19-00,11.6,58,0.97,1130.3640698323702,1,2,77,93,,,,,,,,
,20-00,11.7,45,0.97,884.5670076794634,1,2,77,93,,,,,,,,
,21-00,11.8,44,0.97,872.3023559110683,1,2,77,93,,,,,,,,
,22-00,11.8,42,0.97,832.6522488242015,1,2,78,90,,,,,,,,
,23-00,11.8,38,0.97,753.352034650468,1,2,78,90,,,,,,,,
,24-00,11.8,35,0.97,693.8768740201679,1,2,78,90,,,,,,,,
2021-06-28,01-00,11.8,35,0.97,693.8768740201679,0,2,80,87,,,,,,,,
,02-00,11.8,35,0.97,693.8768740201679,0,2,80,87,,,,,,,,
,03-00,11.8,35,0.97,693.8768740201679,0,2,80,87,,,,,,,,
,04-00,11.7,35,0.97,687.9965615284714,0,2,81,84,,,,,,,,
,05-00,11.6,83,0.97,1617.5899620014955,0,2,81,84,,,,,,,,
,06-00,11.4,85,0.97,1628.0065155582147,0,2,81,84,,,,,,,,
,07-00,11.3,103,0.97,1955.4559168815335,0,2,81,84,,,,,,,,
,08-00,11.5,103,0.97,1990.0657561183748,0,2,81,84,,,,,,,,
,09-00,11.5,101,0.97,1951.4237026015132,0,2,89,57,,,,,,,,
,10-00,11.5,101,0.97,1951.4237026015132,0,2,89,57,,,,,,,,
,11-00,11.5,99,0.97,1912.7816490846515,0,2,89,57,,,,,,,,
,12-00,11.6,94,0.97,1831.9693545559105,0,2,89,57,,,,,,,,
,13-00,11.6,94,0.97,1831.9693545559105,0,2,83,77,,,,,,,,
,14-00,11.6,94,0.97,1831.9693545559105,0,2,83,77,,,,,,,,
,15-00,11.6,96,0.97,1870.9474259294404,0,2,83,77,,,,,,,,
,16-00,11.6,96,0.97,1870.9474259294404,0,2,82,86,,,,,,,,
,17-00,11.5,115,0.97,2221.9180772195446,0,2,82,86,,,,1.0,,,,
,18-00,11.5,102,0.97,1970.744729359944,0,2,82,86,,,,,,,,
,19-00,11.6,46,0.97,896.4956415911902,0,2,78,90,,,,,,,,
,20-00,11.6,50,0.97,974.4517843382503,0,2,78,90,,,,,,,,
,21-00,11.6,48,0.97,935.4737129647202,0,2,78,90,,,,,,,,
,22-00,11.6,46,0.97,896.4956415911902,0,2,78,90,,,,,,,,
,23-00,11.6,45,0.97,877.0066059044252,0,2,78,90,,,,,,,,
,24-00,11.6,44,0.97,857.5175702176601,0,2,78,90,,,,,,,,
2021-06-29,01-00,11.7,72,0.95,1386.1256202812208,0,2,78,90,,,,,,,,
,02-00,11.6,72,0.95,1374.2783927574499,0,2,78,90,,,,,,,,
,03-00,11.6,72,0.95,1374.2783927574499,0,2,78,90,,,,,,,,
,04-00,11.5,80,0.95,1513.8124058151984,0,2,78,90,,,,,,,,
,05-00,11.4,90,0.95,1688.2299221373844,0,2,78,90,,,,,,,,
,06-00,11.2,109,0.95,2008.7632445860806,0,2,91,51,,,,,,,,
,07-00,11.2,123,0.95,2266.7695328815407,0,2,91,51,,,,,,,,
,08-00,11.7,129,0.95,2483.475069670521,0,2,91,51,,,,,,,,
,09-00,11.7,123,0.95,2367.964601313752,0,2,91,51,,,,,,,,
,10-00,11.8,125,0.95,2427.036194105889,0,2,92,51,,,,,,,,
,11-00,11.8,130,0.95,2524.1176418701243,0,2,92,51,,,,,,,,
,12-00,11.6,126,0.95,2404.987187325537,0,2,92,51,,,,,,,,
,13-00,11.5,125,0.95,2365.3318840862476,0,2,86,79,,,,,,,,
,14-00,11.5,124,0.95,2346.4092290135577,0,2,86,79,,,,,,,,
,15-00,11.5,122,0.95,2308.563918868178,0,2,86,79,,,,,,,,
,16-00,11.5,120,0.95,2270.718608722798,0,2,86,79,,,,,,,,
,17-00,11.5,118,0.95,2232.8732985774177,0,2,86,79,,,,,,,,
,18-00,11.5,124,0.95,2346.4092290135577,0,2,86,79,,,,,,,,
,19-00,11.6,48,0.95,916.1855951716332,0,2,81,87,,,,,,,,
,20-00,11.6,54,0.95,1030.7087945680873,0,2,81,87,,,,,,,,
,21-00,11.6,52,0.95,992.5343947692692,0,2,81,87,,,,,,,,
,22-00,11.6,48,0.95,916.1855951716332,0,2,81,84,,,,,,,,
,23-00,11.6,45,0.95,858.9239954734061,0,2,81,84,,,,,,,,
,24-00,11.6,45,0.95,858.9239954734061,0,2,81,84,,,,,,,,
2021-06-30,01-00,11.6,74,0.93,1382.7169442919253,0,2,88,73,,,,,,,,
,02-00,11.6,74,0.93,1382.7169442919253,0,2,88,73,,,,,,,,
,03-00,11.6,76,0.93,1420.0876725160317,0,2,88,73,,,,,,,,
,04-00,11.4,82,0.93,1505.7826182713095,0,2,92,58,,,,,,,,
,05-00,11.3,85,0.93,1547.1803646230132,0,2,92,58,,,,,,,,
,06-00,11.2,137,0.93,2471.6226459943273,0,2,92,58,,,,,,,,
,07-00,11.5,148,0.93,2741.593941268473,0,2,96,46,,,,,,,,
,08-00,11.5,157,0.93,2908.3124917510154,0,2,96,46,,,,,,,,
,09-00,11.5,154,0.93,2852.7396415901676,0,2,96,46,,,,,,,,
,10-00,11.5,148,0.93,2741.593941268473,0,2,91,65,,,,,,,,
,11-00,11.6,147,0.93,2746.7485244717977,0,2,91,65,,,,,,,,
,12-00,11.6,138,0.93,2578.5802474633206,0,2,91,65,,,,,,,,
,13-00,11.6,132,0.93,2466.468062791002,0,2,84,73,,,,,,,,
,14-00,11.4,113,0.93,2075.0419007885116,0,2,84,73,,,,,,,,
,15-00,11.4,117,0.93,2148.4947114358924,0,2,84,73,,,,,,,,
,16-00,11.4,122,0.93,2240.310724745119,0,2,77,93,,,,,,,,
,17-00,11.4,102,0.93,1873.0466715082143,0,2,77,93,,,,,,,,
,18-00,11.8,52,0.93,988.3913292375647,0,2,77,93,,,,,,,,
,19-00,11.8,53,0.93,1007.3988547998256,0,2,86,75,,,,,,,,
,20-00,11.8,53,0.93,1007.3988547998256,0,2,86,75,,,,,,,,
,21-00,11.8,51,0.93,969.3838036753037,0,2,86,75,,,,,,,,
,22-00,11.8,50,0.93,950.376278113043,0,2,79,91,,,,,,,,
,23-00,11.8,47,0.93,893.3537014262604,0,2,79,91,,,,,,,,
,24-00,11.8,45,0.93,855.3386503017387,0,2,79,91,,,,,,,,
2021-07-01,01-00,11.8,44,0.94,845.3239325323754,0,0,80,91,,,,,,,,
,02-00,11.8,44,0.94,845.3239325323754,0,0,80,91,,,,,,,,
,03-00,11.8,44,0.94,845.3239325323754,0,0,80,91,,,,,,,,
,04-00,11.8,44,0.94,845.3239325323754,0,0,84,87,,,,,,,,
,05-00,11.8,44,0.94,845.3239325323754,0,0,84,87,,,,,,,,
,06-00,11.3,100,0.94,1839.7843677996614,0,0,84,87,,,,,,,,
,07-00,11.6,105,0.94,1983.0596106017588,0,0,92,67,,,,,,,,
,08-00,11.6,114,0.94,2153.036148653338,0,0,92,67,,,,,,,,
,09-00,11.6,121,0.94,2285.240122693455,0,0,92,67,,,,,,,,
,10-00,11.7,114,0.94,2171.596805107246,0,0,91,66,,,,,,,,
,11-00,11.7,104,0.94,1981.105857290821,0,0,91,66,,,,,,,,
,12-00,11.7,108,0.94,2057.302236417391,0,0,91,66,,,,,,,,
,13-00,11.7,113,0.94,2152.5477103256035,0,0,79,93,,,,,,,,
,14-00,11.7,111,0.94,2114.449520762318,0,0,79,93,,,,,,,,
,15-00,11.5,110,0.94,2059.5816152801517,0,0,79,93,,,,,,,,
,16-00,11.5,124,0.94,2321.7101844976255,0,0,79,93,,,,,,,,
,17-00,11.5,118,0.94,2209.369369118708,0,0,79,93,,,,,,,,
,18-00,11.7,104,0.94,1981.105857290821,0,0,79,93,,,,,,,,
,19-00,11.8,48,0.94,922.1715627625912,0,0,78,93,,,,,,,,
,20-00,11.8,50,0.94,960.5953778776992,0,0,78,93,,,,,,,,
,21-00,11.8,46,0.94,883.7477476474833,0,0,78,93,,,,,,,,
,22-00,11.8,41,0.94,787.6882098597133,0,0,79,93,,,,,,,,
,23-00,11.8,40,0.94,768.4763023021594,0,0,79,93,,,,,,,,
,24-00,11.8,40,0.94,768.4763023021594,0,0,79,93,,,,,,,,
2021-07-02,01-00,11.8,40,0.93,760.3010224904344,0,0,78,96,,,,,,,,
,02-00,11.8,40,0.93,760.3010224904344,0,0,78,96,,,,,,,,
,03-00,11.8,40,0.93,760.3010224904344,0,0,78,96,,,,,,,,
,04-00,11.8,40,0.93,760.3010224904344,0,0,81,93,,,,,,,,
,05-00,11.7,40,0.93,753.857793486278,0,0,81,93,,,,,,,,
,06-00,11.5,40,0.93,740.9713354779657,0,0,81,93,,,,,,,,
,07-00,11.3,60,0.93,1092.12731620448,0,0,82,84,,,,,,,,
,08-00,11.4,80,0.93,1469.056212947619,0,0,82,84,,,,,,,,
,09-00,11.5,96,0.93,1778.3312051471175,0,0,82,84,,,,,,,,
,10-00,11.7,100,0.93,1884.644483715695,0,0,83,86,,,,,,,,
,11-00,11.7,98,0.93,1846.9515940413812,0,0,83,86,,,,,,,,
,12-00,11.7,91,0.93,1715.0264801812825,0,0,83,86,,,,,,,,
,13-00,11.7,93,0.93,1752.7193698555966,0,0,81,91,,,,,,,,
,14-00,11.7,93,0.93,1752.7193698555966,0,0,81,91,,,,,,,,
,15-00,11.7,90,0.93,1696.1800353441256,0,0,81,91,,,,,,,,
,16-00,11.7,94,0.93,1771.5658146927535,0,0,80,88,,,,,,,,
,17-00,11.7,100,0.93,1884.644483715695,0,0,80,88,,,,,,,,
,18-00,11.7,100,0.93,1884.644483715695,0,0,80,88,,,,,,,,
,19-00,11.8,47,0.93,893.3537014262604,0,0,79,93,,,,,,,,
,20-00,11.8,47,0.93,893.3537014262604,0,0,79,93,,,,,,,,
,21-00,11.8,46,0.93,874.3461758639995,0,0,79,93,,,,,,,,
,22-00,11.8,45,0.93,855.3386503017387,0,0,78,90,,,,,,,,
,23-00,11.8,42,0.93,798.316073614956,0,0,78,90,,,,,,,,
,24-00,11.8,40,0.93,760.3010224904344,0,0,78,90,,,,,,,,
2021-07-03,01-00,11.6,73,0.93,1364.0315801798722,0,0,83,73,,,,,,,,
,02-00,11.6,73,0.93,1364.0315801798722,0,0,83,73,,,,,,,,
,03-00,11.6,73,0.93,1364.0315801798722,0,0,83,73,,,,,,,,
,04-00,11.6,73,0.93,1364.0315801798722,0,0,86,62,,,,,,,,
,05-00,11.5,93,0.93,1722.7583549862702,0,0,86,62,,,,,,,,
,06-00,11.2,108,0.93,1948.4324508568416,0,0,86,62,,,,,,,,
,07-00,11.4,137,0.93,2515.7587646727975,0,0,90,55,,,,,,,,
,08-00,11.4,134,0.93,2460.669156687262,0,0,90,55,,,,,,,,
,09-00,11.5,133,0.93,2463.729690464236,0,0,90,55,,,,,,,,
,10-00,11.5,133,0.93,2463.729690464236,0,0,90,52,,,,,,,,
,11-00,11.5,131,0.93,2426.6811236903377,0,0,90,52,,,,,,,,
,12-00,11.5,136,0.93,2519.3025406250836,0,0,90,52,,,,,,,,
,13-00,11.5,140,0.93,2593.3996741728797,0,0,85,78,,,,,,,,
,14-00,11.5,143,0.93,2648.972524333727,0,0,85,78,,,,,,,,
,15-00,11.5,137,0.93,2537.8268240120324,0,0,85,78,,,,,,,,
,16-00,11.5,151,0.93,2797.1667914293207,0,0,82,80,,,,,,,,
,17-00,11.6,141,0.93,2634.6363397994796,0,0,82,80,,,,,,,,
,18-00,11.7,135,0.93,2544.2700530161887,0,0,82,80,,,,,,,,
,19-00,11.6,48,0.93,896.8974773785462,0,0,78,90,,,,,,,,
,20-00,11.6,57,0.93,1065.0657543870236,0,0,78,90,,,,,,,,
,21-00,11.6,54,0.93,1009.0096620508646,0,0,78,90,,,,,,,,
,22-00,11.7,50,0.93,942.3222418578475,0,0,81,90,,,,,,,,
,23-00,11.7,45,0.93,848.0900176720628,0,0,81,90,,,,,,,,
,24-00,11.7,42,0.93,791.550683160592,0,0,81,90,,,,,,,,
2021-07-04,01-00,11.5,95,0.95,1797.6522319055484,1,0,85,78,,,,,,,,
,02-00,11.5,95,0.95,1797.6522319055484,1,0,85,78,,,,,,,,
,03-00,11.5,95,0.95,1797.6522319055484,1,0,85,78,,,,,,,,
,04-00,11.5,95,0.95,1797.6522319055484,1,0,90,53,,,,,,,,
,05-00,11.4,98,0.95,1838.294804105152,1,0,90,53,,,,,,,,
,06-00,11.4,137,0.95,2569.8611036980187,1,0,90,53,,,,,,,,
,07-00,11.2,168,0.95,3096.075459545519,1,0,95,43,,,,,,,,
,08-00,11.2,175,0.95,3225.078603693249,1,0,95,43,,,,,,,,
,09-00,11.2,167,0.95,3077.646438952986,1,0,95,43,,,,,,,,
,10-00,11.4,160,0.95,3001.2976393553504,1,0,77,95,,,,,,,,
,11-00,11.4,153,0.95,2869.9908676335535,1,0,77,95,,,,,,,,
,12-00,11.3,159,0.95,2956.3769016610518,1,0,77,95,,,,,,,,
,13-00,11.3,154,0.95,2863.4090745647923,1,0,78,93,,,,,,,,
,14-00,11.3,154,0.95,2863.4090745647923,1,0,78,93,,,,,,,,
,15-00,11.4,154,0.95,2888.748977879525,1,0,78,93,,,,,,,,
,16-00,11.3,160,0.95,2974.9704670803035,1,0,79,95,,,,,,,,
,17-00,11.3,160,0.95,2974.9704670803035,1,0,79,95,,,,,,,,
,18-00,11.5,150,0.95,2838.398260903497,1,0,79,95,,,,,,,,
,19-00,11.6,52,0.95,992.5343947692692,1,0,81,87,,,,,,,,
,20-00,11.7,58,0.95,1116.601194115428,1,0,81,87,,,,,,,,
,21-00,11.7,54,0.95,1039.5942152109158,1,0,81,87,,,,,,,,
,22-00,11.7,47,0.95,904.8320021280191,1,0,79,95,,,,,,,,
,23-00,11.6,45,0.95,858.9239954734061,1,0,79,95,,,,,,,,
,24-00,11.6,43,0.95,820.749595674588,1,0,79,95,,,,,,,,
2021-07-05,01-00,11.5,91,0.94,1703.8356999135801,0,0,84,98,,,,,,,,
,02-00,11.5,91,0.94,1703.8356999135801,0,0,84,98,,,,,,,,
,03-00,11.5,91,0.94,1703.8356999135801,0,0,84,98,,,,,,,,
,04-00,11.5,91,0.94,1703.8356999135801,0,0,85,85,,,,,,,,
,05-00,11.4,98,0.94,1818.9443324829924,0,0,85,85,,,,,,,,
,06-00,11.5,153,0.94,2864.690792162393,0,0,85,85,,,,,,,,
,07-00,11.6,200,0.94,3777.256401146207,0,0,89,73,,,,,,,,
,08-00,11.7,194,0.94,3695.5243876386467,0,0,89,73,,,,,,,,
,09-00,11.7,190,0.94,3619.3280085120764,0,0,89,73,,,,,,,,
,10-00,11.8,180,0.94,3458.143360359717,0,0,85,80,,,,,,,,
,11-00,11.5,186,0.94,3482.5652767464385,0,0,85,80,,,,,,,,
,12-00,11.5,180,0.94,3370.224461367521,0,0,85,80,,,,,,,,
,13-00,11.4,174,0.94,3229.554222980007,0,0,82,89,,,,,,,,
,14-00,11.4,174,0.94,3229.554222980007,0,0,82,89,,,,,,,,
,15-00,11.3,174,0.94,3201.224799971411,0,0,82,89,,,,,,,,
,16-00,11.7,172,0.94,3276.4443024425113,0,0,82,91,,,,,,,,
,17-00,11.8,170,0.94,3266.024284784178,0,0,82,91,,,,,,,,
,18-00,11.6,166,0.94,3135.122812951352,0,0,82,91,,,,,,,,
,19-00,11.6,58,0.94,1095.4043563324,0,0,79,95,,,,,,,,
,20-00,11.7,56,0.94,1066.7493077719805,0,0,79,95,,,,,,,,
,21-00,11.6,54,0.94,1019.8592283094758,0,0,79,95,,,,,,,,
,22-00,11.7,52,0.94,990.5529286454105,0,0,79,93,,,,,,,,
,23-00,11.6,48,0.94,906.5415362750897,0,0,79,93,,,,,,,,
,24-00,11.6,45,0.94,849.8826902578966,0,0,79,93,,,,,,,,
2021-07-06,01-00,11.5,97,0.93,1796.8554885340666,0,0,85,84,,,,,,,,
,02-00,11.5,97,0.93,1796.8554885340666,0,0,85,84,,,,,,,,
,03-00,11.5,97,0.93,1796.8554885340666,0,0,85,84,,,,,,,,
,04-00,11.5,108,0.93,2000.6226057905074,0,0,91,56,,,,,,,,
,05-00,11.4,143,0.93,2625.937980643869,0,0,91,56,,,,,,,,
,06-00,11.3,174,0.93,3167.169216992992,0,0,91,56,,,,,,,,
,07-00,11.4,200,0.93,3672.6405323690474,0,0,96,42,,,,,,,,
,08-00,11.4,200,0.93,3672.6405323690474,0,0,96,42,,,,,,,,
,09-00,11.4,200,0.93,3672.6405323690474,0,0,96,42,,,,,,,,
,10-00,11.6,198,0.93,3699.702094186503,0,0,90,53,,,,,,,,
,11-00,11.7,190,0.93,3580.824519059821,0,0,90,53,,,,,,,,
,12-00,11.7,180,0.93,3392.360070688251,0,0,90,53,,,,,,,,
,13-00,11.7,178,0.93,3354.6671810139374,0,0,84,90,,,,,,,,
,14-00,11.5,175,0.93,3241.7495927161,0,0,84,90,,,,,,,,
,15-00,11.4,175,0.93,3213.5604658229163,0,0,84,90,,,,,,,,
,16-00,11.4,175,0.93,3213.5604658229163,0,0,83,89,,,,,,,,
,17-00,11.2,178,0.93,3211.3053356714613,0,0,83,89,,,,,,,,
,18-00,11.8,157,0.93,2984.1815132749553,0,0,83,89,,,,,,,,
,19-00,11.8,52,0.93,988.3913292375647,0,0,81,91,,,,,,,,
,20-00,11.8,59,0.93,1121.4440081733906,0,0,81,91,,,,,,,,
,21-00,11.7,56,0.93,1055.4009108807893,0,0,81,91,,,,,,,,
,22-00,11.7,50,0.93,942.3222418578475,0,0,82,93,,,,,,,,
,23-00,11.6,48,0.93,896.8974773785462,0,0,82,93,,,,,,,,
,24-00,11.6,48,0.93,896.8974773785462,0,0,82,93,,,,,,,,
2021-07-07,01-00,11.4,101,0.93,1854.683468846369,0,0,86,77,,,,,,,,
,02-00,11.4,101,0.93,1854.683468846369,0,0,86,77,,,,,,,,
,03-00,11.4,101,0.93,1854.683468846369,0,0,86,77,,,,,,,,
,04-00,11.2,113,0.93,2038.6376569150289,0,0,93,56,,,,,,,,
,05-00,11.2,145,0.93,2615.9509756874263,0,0,93,56,,,,,,,,
,06-00,11.1,173,0.93,3093.233164170299,0,0,93,56,,,,,,,,
,07-00,11.3,206,0.93,3749.6371189687143,0,0,95,47,,,,,,,,
,08-00,11.3,222,0.93,4040.871069956576,0,0,95,47,,,,,,,,
,09-00,11.5,211,0.93,3908.6237946462684,0,0,95,47,,,,,,,,
,10-00,11.4,205,0.93,3764.456545678274,0,0,90,71,,,,,,,,
,11-00,11.6,195,0.93,3643.646001850344,0,0,90,71,,,,,,,,
,12-00,11.6,189,0.93,3531.533817178026,0,0,90,71,,,,,,,,
,13-00,11.7,179,0.93,3373.5136258510943,0,0,85,75,1.0,,,,,,,
,14-00,11.3,173,0.93,3148.9670950562504,0,0,85,75,,,,,,,,
,15-00,11.3,179,0.93,3258.179826676698,0,0,85,75,,,,,,,,
,16-00,11.7,185,0.93,3486.592294874036,0,0,85,82,,,,,,,,
,17-00,11.7,164,0.93,3090.8169532937404,0,0,85,82,,,,,,,,
,18-00,11.8,144,0.93,2737.083680965564,0,0,85,82,,,,,,,,
,19-00,11.5,62,0.93,1148.5055699908467,0,0,82,92,,,,,,,,
,20-00,11.5,60,0.93,1111.4570032169484,0,0,82,92,,,,,,,,
,21-00,11.5,56,0.93,1037.359869669152,0,0,82,92,,,,,,,,
,22-00,11.6,50,0.93,934.2682056026523,0,0,78,96,,,,,,,,
,23-00,11.6,48,0.93,896.8974773785462,0,0,78,96,,,,,,,,
,24-00,11.6,44,0.93,822.1560209303341,0,0,78,96,,,,,,,,
2021-07-08,01-00,11.5,98,0.93,1815.3797719210158,0,0,77,95,,,,,,,,
,02-00,11.5,98,0.93,1815.3797719210158,0,0,77,95,,,,,,,,
,03-00,11.5,98,0.93,1815.3797719210158,0,0,77,95,,,,,,,,
,04-00,11.3,98,0.93,1783.8079498006507,0,0,84,83,,,,,,,,
,05-00,11.3,110,0.93,2002.2334130415466,0,0,84,83,,,,,,,,
,06-00,11.1,147,0.93,2628.3541915204273,0,0,84,83,,,,,,,,
,07-00,11.5,262,0.93,4853.362247380675,0,0,85,85,,,,,,,,
,08-00,11.5,200,0.93,3704.8566773898287,0,0,85,85,,,,,,,,
,09-00,11.5,199,0.93,3686.332394002879,0,0,85,85,,,,,,,,
,10-00,11.7,187,0.93,3524.2851845483497,0,0,84,86,,,,,,,,
,11-00,11.8,187,0.93,3554.4072801427806,0,0,84,86,,,,,,,,
,12-00,11.6,285,0.93,5325.328771935118,0,0,84,86,,,,,,,,
,13-00,11.6,180,0.93,3363.3655401695487,0,0,82,87,,,,,,,,
,14-00,11.5,175,0.93,3241.7495927161,0,0,82,87,,,,,,,,
,15-00,11.5,172,0.93,3186.1767425552525,0,0,82,87,,,,,,,,
,16-00,11.5,160,0.93,2963.8853419118627,0,0,81,89,,,,,,,,
,17-00,11.6,165,0.93,3083.0850784887525,0,0,81,89,,,,,,,,
,18-00,11.8,170,0.93,3231.279345584346,0,0,81,89,,,,,,,,
,19-00,11.5,60,0.93,1111.4570032169484,0,0,78,95,,,,,,,,
,20-00,11.6,54,0.93,1009.0096620508646,0,0,78,95,,,,,,,,
,21-00,11.6,52,0.93,971.6389338267584,0,0,78,95,,,,,,,,
,22-00,11.6,48,0.93,896.8974773785462,0,0,81,91,,,,,,,,
,23-00,11.6,44,0.93,822.1560209303341,0,0,81,91,,,,,,,,
,24-00,11.6,40,0.93,747.4145644821219,0,0,81,91,,,,,,,,
2021-07-09,01-00,11.4,98,0.92,1780.2433892386737,0,0,81,89,,,,,,,,
,02-00,11.4,98,0.92,1780.2433892386737,0,0,81,89,,,,,,,,
,03-00,11.4,98,0.92,1780.2433892386737,0,0,81,89,,,,,,,,
,04-00,11.4,98,0.92,1780.2433892386737,0,0,84,76,,,,,,,,
,05-00,11.3,152,0.92,2736.9728297138795,0,0,84,76,,,,,,,,
,06-00,11.2,185,0.92,3301.7045314200964,0,0,84,76,,,,,,,,
,07-00,11.4,222,0.92,4032.7962490916893,0,0,89,62,,,,,,,,
,08-00,11.4,212,0.92,3851.1387603938656,0,0,89,62,,,,,,,,
,09-00,11.6,212,0.92,3918.702598295512,0,0,89,62,,,,,,,,
,10-00,11.8,210,0.92,3948.6601490632233,0,0,88,59,,,,,,,,
,11-00,11.8,204,0.92,3835.841287661417,0,0,88,59,,,,,,,,
,12-00,11.4,196,0.92,3560.4867784773473,0,0,88,59,,,,,,,,
,13-00,11.4,184,0.92,3342.497792039959,0,0,82,80,,,,,,,,
,14-00,11.5,176,0.92,3225.217167757855,0,0,82,80,,,,,,,,
,15-00,11.6,175,0.92,3234.778088215635,0,0,82,80,,,,,,,,
,16-00,11.7,168,0.92,3132.1575419687942,0,0,81,90,,,,,,,,
,17-00,11.8,170,0.92,3196.5344063845146,0,0,81,90,,,,,,,,
,18-00,11.8,172,0.92,3234.14069351845,0,0,81,90,,,,,,,,
,19-00,11.5,58,0.92,1062.8556575565658,0,0,81,90,,,,,,,,
,20-00,11.5,57,0.92,1044.530560012487,0,0,81,90,,,,,,,,
,21-00,11.6,55,0.92,1016.6445420106282,0,0,81,90,,,,,,,,
,22-00,11.6,53,0.92,979.675649573878,0,0,80,91,,,,,,,,
,23-00,11.6,48,0.92,887.2534184820028,0,0,80,91,,,,,,,,
,24-00,11.6,44,0.92,813.3156336085025,0,0,80,91,,,,,,,,
2021-07-10,01-00,11.4,98,0.96,1857.6452757273116,0,0,84,82,,,,,,,,
,02-00,11.4,98,0.96,1857.6452757273116,0,0,84,82,,,,,,,,
,03-00,11.4,98,0.96,1857.6452757273116,0,0,84,82,,,,,,,,
,04-00,11.3,98,0.96,1841.3501417297039,0,0,88,68,,,,,,,,
,05-00,11.2,123,0.96,2290.6302648066094,0,0,88,68,,,,,,,,
,06-00,11.4,193,0.96,3658.4238593405216,0,0,88,68,,,,,,,,
,07-00,11.4,200,0.96,3791.112807606758,0,0,90,61,,,,,,,,
,08-00,11.5,210,0.96,4015.5865922676844,0,0,90,61,,,,,,,,
,09-00,11.5,214,0.96,4092.0739559299263,0,0,90,61,,,,,,,,
,10-00,11.6,166,0.96,3201.8275536524443,0,0,89,67,1.0,,,,,,,
,11-00,11.6,167,0.96,3221.1156714455315,0,0,89,67,1.0,,,,,,,
,12-00,11.7,192,0.96,3735.2437767578162,0,0,89,67,,,,,,,,
,13-00,11.8,191,0.96,3747.548265694786,0,0,86,78,,,,,,,,
,14-00,11.8,148,0.96,2903.8593891247556,0,0,86,78,,,,,,,,
,15-00,11.6,143,0.96,2758.2008444114426,0,0,86,78,,,,,,,,
,16-00,11.9,132,0.96,2611.8771921880243,0,0,81,91,,,,,,,,
,17-00,11.5,109,0.96,2084.280659796084,0,0,81,91,,,,,,,,
,18-00,11.7,100,0.96,1945.4394670613626,0,0,81,91,,,,,,,,
,19-00,11.6,48,0.96,925.8296540681766,0,0,81,90,,,,,,,,
,20-00,11.6,54,0.96,1041.5583608266988,0,0,81,90,,,,,,,,
